-50kb	-40kb	-30kb	-20kb	-10kb	boundary	10kb	20kb	30kb	40kb	50kb
0.885707339729	1.073568662729	1.037136731437	0.549386165282	0.271984432161	-0.083815671366	-0.023521350666	0.037228730304	0.151183628327	0.331748022081	0.515477054744
-0.028493482884	-0.016556695865	0.056533556292	-0.187256549731	-0.294716970878	-0.583098121696	-0.481461103065	-0.113657630243	0.236546920462	0.265634544432	-0.011246095458
0.172320323626	0.201163576167	-0.020484678015	-0.282765673175	-0.645389993962	-0.756114612115	-0.495098796895	0.19136458138	0.19136458138	0.523209390311	0.680294152788
-0.061519622228	0.031184246382	0.110883039028	-0.019064198217	-0.216894878105	-0.448887065461	-0.29799664236	-0.035864032948	-0.013182709301	-0.134086647406	-0.131601405143
-0.26443835382	-0.26443835382	-0.292186162397	-0.116717169442	-0.116717169442	-0.408814945962	-0.072012625242	-0.072012625242	0.291014911104	0.291014911104	0.282955507209
-0.026816554614	-0.153392534043	-0.335127917806	-0.605323580673	-0.766339222953	-0.894489270535	-0.602866028004	-0.438688196272	-0.194943297265	-0.05602682246	0.210190535365
-0.145114040592	-0.262847039253	-0.15065842215	-0.205980071016	-0.462493554872	-0.775128716235	-0.005428977464	-0.265339197197	0.103070114864	0.235589245301	0.407708877103
-0.102555161151	-0.102555161151	-0.164612148318	-0.3170805676	-0.629879402916	-0.928815270522	-0.928815270522	-0.91126705408	-0.804131325417	-0.804131325417	-0.44514570738
0.246379713187	0.204117013459	0.087643356684	-0.191413591816	-0.541863648868	-0.771752834138	-0.498542669214	-0.422621258033	-0.106144026594	0.21362273089	0.056974041265
0.447030193893	0.334010125072	0.23803263716	0.019885501058	-0.164811501485	-0.481078385361	-0.366728345214	-0.116798322916	0.60873437804	0.66823736301	0.281355779629
-0.066706030373	0.134224819548	0.128954792771	-0.220090722076	-0.256131695023	-0.476284336042	0.168829662388	0.489918684806	0.370735627012	0.272662240474	0.176418191995
0.176418191995	-0.015149659617	0.176607927406	0.207403931033	-0.185058013903	-0.485489125419	-0.218186470451	0.037531106126	0.253447244526	0.20477751831	0.198051390419
0.084931330947	0.133959161603	0.28585419317	0.056526077849	-0.280293226529	-0.564104363477	-0.475514213121	-0.209097405383	-0.029358102265	0.037449495654	-0.088407795181
0.037449495654	-0.088407795181	-0.180730546849	-0.246373375596	-0.413506451854	-0.686395923155	-0.526725641148	-0.250503599927	-0.049871342466	-0.136617779168	-0.193630493294
0.347470566677	0.203133674558	0.083727783871	-0.262106077909	-0.586703341258	-0.645300286454	-0.444663734169	-0.154884796879	0.096421763305	0.160856726998	0.421938994717
0.115604455229	-0.001768496043	-0.07036980277	-0.290556259547	-0.5504852825	-0.643107420141	-0.297384881618	-0.013837022826	-0.044440034111	-0.026340143327	0.023692037748
