"gene","Compartment","log2FoldChange"
"g19658","A",-9.43806765753249
"g14636","A",-1.49868647255722
"g6723","A",2.47564527849413
"g10117","A",-1.0818953108893
"g14402","A",3.78074455609246
"g10690","A",-7.90629355668167
"g19699","A",-1.82909271146282
"g18459","A",2.65865224866094
"g135","A",-2.22683266836605
"g2512","A",2.7164263705118
"g22525","A",1.8712934774801
"g16379","A",5.65826404828232
"g16636","A",1.9110165609179
"g1833","A",2.79866624856534
"g167","A",1.87630956710376
"g12153","A",3.14774765708148
"g25116","A",8.54487473292869
"g4323","A",1.61378081156326
"g17789","A",1.98151860888661
"g18638","A",-2.07618628004618
"g13251","A",2.19344577297593
"g27151","A",-4.40122147232034
"g22173","A",-1.99838714177336
"g13031","A",-1.35926854495308
"g18814","A",3.89696602126423
"g2230","A",-3.76706276937263
"g12075","A",-5.18774737180967
"g18083","A",8.61375041471147
"g17855","A",-1.83282820360667
"g9974","A",1.9868284453496
"g6674","A",-1.47285461033576
"g21358","A",6.2834047356539
"g24383","A",2.29189341780733
"g19713","A",-1.51935222085735
"g8086","A",-1.1913743510329
"g7758","A",-2.14679155140882
"g6353","A",-3.10620599287161
"g4875","A",-8.49403021706652
"g22264","A",1.45271140317437
"g26869","A",-2.76247747673049
"g20022","A",2.1897184310177
"g20139","A",-2.04582378361254
"g1739","A",1.98038179242884
"g3263","A",-8.92985691943052
"g2525","A",8.80152266830711
"g23963","A",-1.70220993820633
"g27346","A",1.59598523539602
"g18632","A",-1.74811265705822
"g10913","A",8.66870759551299
"g23321","A",1.37526903866874
"g21267","A",1.29932600978341
"g16727","A",-1.66340776396268
"g20226","A",-2.15922243943309
"g19645","A",2.45900781114031
"g7106","A",3.84592246473944
"g818","A",2.32800210319392
"g1613","A",6.66919816697045
"g27467","A",8.44765134598744
"g8380","A",-2.23792610128101
"g3203","A",1.39490325138087
"g5639","A",8.48725080602805
"g11448","A",-2.07683592361346
"g19915","A",1.65023511344805
"g2340","A",8.00965738874333
"g5044","A",4.20936635778633
"g12520","A",-2.07798596859981
"g16381","A",1.72932698606776
"g8872","A",-2.31639241662494
"g16783","A",1.68585683791825
"g17091","A",2.94177101199875
"g10949","A",6.2771375896134
"g21283","A",1.18559678823687
"g2382","A",4.08807477852215
"g16028","A",-2.69436820639913
"g23233","A",3.10973710194711
"g29138","A",1.44376392891303
"g25233","A",-3.1824312674182
"g10892","A",1.79917304881776
"g1875","A",2.73565293514561
"g26883","A",-3.35360649124069
"g20112","A",-2.45951501293555
"g25018","A",-3.00627450302005
"g24362","A",2.56435487809651
"g22176","A",1.36180735749079
"g1918","A",2.8041341952227
"g19789","A",-1.9544563586756
"g22341","A",1.87528363037484
"g27209","A",2.31892469302039
"g4876","A",-8.51048976805179
"g20221","A",-1.6105942363327
"g5695","A",-1.93613019155778
"g27090","A",-2.49539658156193
"g10119","A",1.89771159848026
"g877","A",-2.09829565421704
"g6277","A",-8.70743075974296
"g6013","A",1.49346213763033
"g19669","A",-1.41963025023295
"g20420","A",-1.66994245486791
"g3538","A",-2.53971558761038
"g19938","A",1.61660519497634
"g23295","A",1.43206509341233
"g12613","A",-1.47687841219703
"g2037","A",-1.47190390823312
"g26084","A",-1.69134750202334
"g28445","A",8.54523616863167
"g635","A",2.93081675025623
"g16588","A",1.3409670710121
"g26183","A",-2.27728178947702
"g24913","A",-1.46297533964928
"g4297","A",5.13152685947657
"g12721","A",-3.69049906662014
"g1131","A",-1.89705098634425
"g6746","A",-2.78146405085977
"g802","A",1.62152417940067
"g11834","A",-1.17375278422034
"g3114","A",-2.37658948333325
"g5133","A",4.69734520087497
"g6075","A",-1.79144872181721
"g55","A",-1.77630080847872
"g11585","A",-1.10600669152251
"g17302","A",-8.47253794281812
"g23879","A",-1.71345858611655
"g27073","A",-1.95429074842285
"g7864","A",1.85053982488633
"g23949","A",1.57156493784014
"g28225","A",8.09867410924227
"g27995","A",4.00405966062955
"g18797","A",-1.81335528933688
"g16463","A",1.9318201605693
"g18843","A",-1.50521549321176
"g17878","A",1.32759566117957
"g28896","A",-2.05569614146354
"g14448","A",-2.39438014190053
"g9250","A",-3.97990761173942
"g14564","A",-1.96825554377008
"g27323","A",-1.26121403771933
"g8240","A",4.68554293338006
"g27327","A",8.02396514603343
"g17507","A",3.57427759182618
"g24343","A",1.61274011449077
"g20744","A",8.53365190140129
"g4916","A",-3.59966793164661
"g18839","A",1.41858300551881
"g9151","A",1.48245243288242
"g7855","A",3.81706587848911
"g16612","A",2.00342246921907
"g21165","A",2.42963440479181
"g7922","A",3.94004150771868
"g12232","A",-2.01553291969287
"g18063","A",3.61382410332227
"g405","A",2.85763180056953
"g14297","A",5.20252544312137
"g27286","A",-4.41027836414919
"g76","A",-2.25762281950419
"g12954","A",8.06118900200997
"g3910","A",1.70626261532699
"g5018","A",4.77705211743894
"g20186","A",7.94863822581852
"g4903","A",1.35163182405823
"g21394","A",-3.38484684207235
"g27473","A",6.12352876923799
"g27181","A",1.75031436202032
"g29711","A",-2.20427254558917
"g23348","A",1.59579992057581
"g27525","A",-1.92376796448348
"g18497","A",7.87342540336031
"g14259","A",-1.87637126650453
"g6845","A",1.31315595036158
"g10692","A",-1.78718579686801
"g24088","A",1.70271863850803
"g29467","A",4.24833786266431
"g20866","A",1.97558205141536
"g14453","A",4.73542361315587
"g7353","A",8.5441319252624
"g14495","A",-1.67471887154074
"g20909","A",3.14729363546414
"g6443","A",-1.07725432903856
"g2065","A",-2.23283992535805
"g4306","A",-1.52840674652524
"g9009","A",-1.7481360108101
"g15900","A",-1.40098203574753
"g8853","A",-2.25372726627405
"g2387","A",1.24025547930811
"g12115","A",-2.18570815914042
"g11351","A",-1.58540771179882
"g20004","A",-8.51991268143856
"g23356","A",-1.6235886059471
"g3015","A",1.78657500312937
"g4868","A",-1.66440706145863
"g20224","A",-1.71185483077238
"g26915","A",-2.01933066117162
"g5893","A",-1.67339341293539
"g10498","A",4.82591571637516
"g16447","A",2.37161312288322
"g13197","A",-4.20283232607681
"g18477","A",1.39262510849808
"g6828","A",8.35497511668123
"g1018","A",-1.11438478373256
"g23884","A",1.5493124915714
"g21217","A",1.26164394667508
"g395","A",-1.31909214057809
"g16795","A",2.38500412333179
"g1835","A",4.0351533032899
"g17085","A",-1.54094912613129
"g12761","A",-8.89693287971792
"g6371","A",2.861141745766
"g28849","A",-1.41482498658234
"g11694","A",8.24553997859713
"g20159","A",-1.65616086253791
"g6628","A",1.35662141815767
"g17306","A",3.92222983614633
"g16849","A",1.86986877522568
"g20952","A",-1.53468280489954
"g4081","A",-1.95095259686788
"g20904","A",-2.28631417913588
"g13453","A",1.66126991055368
"g14549","A",2.89681082057889
"g18832","A",2.62834982794005
"g7232","A",8.58071879974698
"g3317","A",1.50244959505839
"g4181","A",1.76561891705679
"g587","A",-2.72903682021404
"g23132","A",1.68496590074279
"g17156","A",1.50122384878316
"g6421","A",2.35849775817891
"g21164","A",-2.53694107243296
"g18520","A",1.89893980580113
"g11092","A",-8.29636573181268
"g18569","A",-2.38240609797516
"g16627","A",-1.60092250711684
"g14783","A",-2.37154495900248
"g21429","A",7.53783379207974
"g17255","A",-2.14422622643244
"g12073","A",1.40895597340873
"g5895","A",-2.40389468252681
"g7507","A",-2.7392968177479
"g17790","A",2.23491893628504
"g19799","A",-2.75238476547128
"g18835","A",-1.7388836808384
"g18616","A",-1.84653515187006
"g27216","A",-6.86845231867988
"g59","A",2.7957082010055
"g26228","A",1.98525112556379
"g16744","A",1.71120831672409
"g4298","A",4.41108011916143
"g23345","A",1.35723598380201
"g7832","A",1.2599714588518
"g15860","A",1.27863213678921
"g4277","A",-1.76932244691401
"g27219","A",-6.33815892699555
"g11743","A",3.04451926837591
"g18584","A",1.15199924070138
"g14733","A",2.14574224605908
"g13191","A",-1.56043797597477
"g11461","A",-1.9096003023969
"g4335","A",7.94048428668712
"g20084","A",1.55822171926065
"g27324","A",-1.42121448290824
"g6742","A",1.67455470933206
"g22031","A",-2.91554583740775
"g1853","A",1.68533697430661
"g6655","A",1.82741163548301
"g6904","A",-1.57283756590194
"g6469","A",1.30230816641791
"g19876","A",-1.99559859398631
"g10076","A",2.1648754406604
"g28815","A",1.45752568958022
"g11206","A",-2.7825096994951
"g6897","A",-2.18111229296887
"g10137","A",-2.93472720211052
"g24171","A",1.56348732120801
"g13301","A",1.75062876872663
"g16755","A",1.59135846852856
"g964","A",-1.83580977935272
"g10263","A",-1.29883260010325
"g4290","A",-1.8992886757235
"g26999","A",2.02826631022265
"g23296","A",1.74847766160322
"g24158","A",1.11556123959649
"g10545","A",1.84583851219394
"g18628","A",4.7439465704135
"g6287","A",1.25397290251128
"g20862","A",-1.56477640553568
"g1952","A",7.97251001814664
"g7718","A",2.03729732283722
"g2421","A",-1.99561832332278
"g21105","A",-2.21013859426085
"g70","A",-2.09496931710279
"g20018","A",-1.94828108112136
"g9182","A",3.61938284111023
"g255","A",1.45764552135848
"g25186","A",1.99414177516025
"g10081","A",2.10390316675059
"g27122","A",3.18948980473034
"g1890","A",8.2252106118039
"g8264","A",1.79367331369596
"g18798","A",-2.18863346054573
"g10714","A",5.27668788616573
"g19837","A",1.45795840159066
"g10086","A",1.72700405821418
"g8237","A",1.91857887891511
"g17292","A",-1.78226150297299
"g22573","A",1.6485874102191
"g16474","A",1.67289237518666
"g6606","A",1.66804020438996
"g23953","A",1.40013149244451
"g418","A",-1.29764095685496
"g10777","A",2.54296358547856
"g10959","A",-7.43214532678824
"g16740","A",-1.9591941979988
"g18685","A",1.5451233678742
"g23342","A",2.20155941819661
"g966","A",-1.50364110238744
"g3573","A",8.10157477765769
"g23307","A",1.6929146085493
"g3334","A",1.52756714606901
"g24182","A",-8.45152891162186
"g23205","A",2.21753681653612
"g9234","A",-2.84584689036864
"g10279","A",2.05321947340905
"g8931","A",8.16082515461381
"g25314","A",1.64250659981909
"g9185","A",2.02377693473202
"g22490","A",1.33057988863972
"g2249","A",1.84469609359813
"g6751","A",-2.50713351983024
"g27199","A",-2.20657020003103
"g26088","A",1.41341643411266
"g2161","A",1.90587414331244
"g11858","A",-1.97670966377677
"g24363","A",1.4470786485357
"g13438","A",-1.71538693058278
"g1821","A",8.3794673363922
"g9282","A",-1.57260928509026
"g828","A",1.54880140336944
"g16037","A",-1.58409748598641
"g1907","A",-1.73612808172742
"g28850","A",-1.77134985043843
"g13358","A",3.06908334026451
"g9280","A",-1.66108237888691
"g17782","A",2.10372456736812
"g2086","A",-2.38930978098035
"g6518","A",-1.25020298999534
"g23178","A",1.3813182881461
"g213","A",1.28577221783764
"g16383","A",-1.32967442942468
"g14561","A",1.40257245393972
"g1068","A",-1.97690922262894
"g10748","A",5.18517335490515
"g18810","A",8.394315274513
"g1722","A",-1.86788278823856
"g24292","A",-2.48252572386443
"g4410","A",-2.52535122928478
"g2510","A",1.99314286603997
"g13261","A",-1.45719376253162
"g3945","A",2.01115636976755
"g20812","A",1.3891712171244
"g17821","A",-1.54670740872661
"g5709","A",4.70401824221843
"g26830","A",2.19329687283103
"g14237","A",2.3651292593963
"g13568","A",1.86869213926294
"g21199","A",4.19129351687834
"g3539","A",-1.31236217712327
"g29131","A",3.6068908083473
"g7105","A",-1.50783201811709
"g13387","A",3.3699703098631
"g16722","A",1.44917526641145
"g16362","A",2.76981128189584
"g248","A",1.8036240062938
"g16965","A",1.69716420889898
"g6754","A",-1.75410172733867
"g6602","A",-1.94109118651098
"g13331","A",-1.25000675661072
"g28007","A",2.36595384269826
"g8321","A",1.70472808501482
"g15951","A",-5.20786834245201
"g2175","A",2.82906876572948
"g7079","A",-1.87951978293782
"g9076","A",1.51857943568631
"g27221","A",-4.37936081574422
"g3335","A",1.11027309881033
"g8996","A",3.52398876103083
"g6349","A",1.54669154836618
"g15892","A",-1.3494428710593
"g10895","A",2.64671939842137
"g14262","A",-1.08064981989452
"g14336","A",2.53008659914517
"g27116","A",2.02313244216788
"g26966","A",-1.72172719108976
"g15861","A",-3.60855347536134
"g16710","A",1.53478303669306
"g9249","A",-8.16731408972012
"g15895","A",1.47207389486384
"g24285","A",-1.92250669684028
"g16862","A",-8.4745848515059
"g521","A",1.61764834064602
"g11380","A",1.41004869910314
"g29540","A",-8.35205068935813
"g416","A",1.58505045006074
"g5063","A",2.55037314114263
"g12169","A",3.32528022696449
"g18833","A",-1.83979940700408
"g4728","A",1.39396887020045
"g25142","A",-1.97431179135768
"g9275","A",-1.513991292355
"g815","A",1.46342120901569
"g4356","A",-2.63448791584052
"g993","A",-1.8187283121874
"g7477","A",1.24105510068306
"g12845","A",-2.13140761847919
"g12008","A",-1.67550753773358
"g17758","A",2.32314599921249
"g11306","A",-8.08887330054248
"g21205","A",-8.42454543673243
"g10713","A",6.13229267043014
"g15947","A",-1.48466433784307
"g12819","A",-1.49900286792346
"g16034","A",1.82507441195169
"g5020","A",2.16725787759663
"g3295","A",1.78589012819043
"g29664","A",-8.24892186059552
"g22582","A",-1.23098061977148
"g21498","A",1.69030808915703
"g20295","A",-1.75425811572095
"g16987","A",3.47479859293193
"g27248","A",-4.49675902401103
"g4352","A",-2.24115022061991
"g21993","A",1.90482642406001
"g6583","A",4.25222268509576
"g22427","A",2.12861509209745
"g11279","A",-2.52173749634403
"g22327","A",-8.3649772314052
"g20699","A",2.42176515838706
"g20700","A",4.08991914441368
"g1300","A",2.27024028620006
"g2323","A",-1.2658647410732
"g27238","A",-6.45577820919742
"g18507","A",-8.17225631764171
"g11948","A",-1.42607967152165
"g10062","A",1.6126408156884
"g22635","A",2.37537528536831
"g3905","A",2.02377139219784
"g26261","A",-2.49938462142314
"g14373","A",-1.71999929824977
"g17330","A",-1.75155932818851
"g6538","A",-1.83131280189514
"g5100","A",6.51807750860866
"g19986","A",-5.96751489588655
"g5395","A",-1.47275056130881
"g21368","A",1.75308129713751
"g104","A",-1.85814038721764
"g207","A",4.9873697388483
"g1924","A",3.94596932307984
"g14535","A",-2.05181865382177
"g23232","A",7.92956444994141
"g6452","A",-3.28368752047674
"g8205","A",-2.86553111343596
"g1910","A",2.73496462990155
"g8304","A",-8.44427348882069
"g348","A",-3.05446779184873
"g22469","A",-8.27053365205217
"g24356","A",1.11531172946907
"g6212","A",-1.7679747951621
"g6446","A",2.04633267478276
"g26152","A",1.35008768351355
"g8066","A",1.80434549383848
"g22001","A",3.52591804928974
"g2974","A",-1.83501081951308
"g27273","A",-4.94136558443334
"g5411","A",-1.87272506821353
"g3948","A",-2.20026883346119
"g19820","A",4.99131085903149
"g8161","A",1.48800595256992
"g16568","A",-1.08974329750642
"g12532","A",-1.62437767782556
"g1142","A",-1.27394951781233
"g27428","A",6.45518756669298
"g686","A",-2.83807749210083
"g12846","A",-1.80891003038664
"g10962","A",3.78647646183191
"g23164","A",-2.86888132585258
"g29349","A",2.25566464717585
"g24143","A",1.533254574755
"g12733","A",-1.22070256113047
"g12953","A",5.81153832857543
"g15972","A",1.59364210235818
"g12049","A",-2.17048737761007
"g586","A",-2.34865976773926
"g3246","A",-5.11773772676075
"g5013","A",3.76263486745716
"g5833","A",-1.30439328263432
"g27296","A",-1.45755206030422
"g25183","A",2.46972097947503
"g17252","A",1.34546239201795
"g14714","A",-1.49037388901724
"g24083","A",1.59992033212831
"g6610","A",-3.12531307224814
"g166","A",-1.50412327470029
"g16553","A",1.59261752544726
"g24957","A",1.80215902165759
"g12065","A",-1.51989843035911
"g11846","A",-3.32847646722814
"g29696","A",1.59586787333275
"g1152","A",7.95576059407116
"g7416","A",-1.07968136652564
"g14830","A",-2.82156694033225
"g5258","A",-1.40944754417775
"g6836","A",4.32697043590333
"g390","A",1.64977201231724
"g2593","A",-1.42686250201844
"g6630","A",-1.5528061465143
"g26994","A",8.15241436252514
"g14340","A",2.81513411701908
"g13204","A",2.23641466156575
"g8002","A",-1.16525768808442
"g10458","A",-2.60417922553385
"g20283","A",-8.3219252623874
"g12917","A",-2.33897081151112
"g27549","A",2.87661928972827
"g10966","A",4.83818634888365
"g3572","A",1.55621116620014
"g8154","A",1.5949581927761
"g10671","A",7.61869488379125
"g20324","A",1.42537996551987
"g17256","A",-5.37932043235736
"g12541","A",-2.21839710803978
"g7036","A",-2.05804376818405
"g23199","A",-2.16348285875874
"g2690","A",-1.40895914112328
"g29545","A",3.31856940697344
"g20035","A",-2.29287062035914
"g22462","A",3.66529475147512
"g10022","A",-1.38770244625096
"g5257","A",5.59440778943388
"g20291","A",2.69022942556323
"g10005","A",1.84354875012323
"g27237","A",-5.07988772376785
"g1124","A",1.34336084219056
"g24086","A",1.1477681552348
"g17177","A",1.23704789560807
"g16882","A",1.74691502720437
"g2211","A",1.89566334117806
"g12904","A",-2.00805111752714
"g8871","A",-2.43250864542645
"g22125","A",1.14218262196924
"g1171","A",-1.56392504802664
"g3098","A",-3.08757113439517
"g23309","A",2.38858313339328
"g10544","A",-1.79722304920804
"g20955","A",-1.23654271740551
"g8900","A",-1.79510418167585
"g19985","A",-8.05423009027536
"g22388","A",-1.78117426983966
"g15838","A",-2.7856303965097
"g2180","A",1.60905555010276
"g14707","A",2.04084677554249
"g20011","A",-5.22864463927405
"g1894","A",-2.13730093864134
"g22633","A",1.3601646440472
"g18770","A",-1.96758331679317
"g20012","A",-7.96121121861841
"g27205","A",7.22707487229507
"g4958","A",-1.37343123804723
"g17791","A",1.67013431870593
"g8894","A",-1.69751146197506
"g26893","A",-1.41455497451548
"g27298","A",1.6484438503493
"g1864","A",-2.31275407482203
"g16005","A",5.00151673408095
"g20928","A",-8.40463461115982
"g3627","A",-1.53059491694089
"g2324","A",2.75490063023614
"g17090","A",1.96083108349248
"g18621","A",1.58353135516486
"g5292","A",1.58757741795989
"g2688","A",-1.44883432793807
"g6346","A",-1.19558212065935
"g10624","A",7.59320767571041
"g722","A",-1.58666815193047
"g20278","A",-1.22310666537651
"g19796","A",-2.14139921073606
"g21014","A",1.14733496615374
"g16367","A",2.26168331477876
"g9058","A",-2.67138076824176
"g439","A",2.29669985188019
"g5719","A",2.75898968846425
"g6324","A",1.64297369314468
"g8349","A",1.73180599749625
"g22329","A",-1.60868132223386
"g13275","A",-1.60619539312265
"g2021","A",1.91209301226819
"g28245","A",-8.66063390594473
"g11369","A",2.65792296508939
"g16737","A",1.70951648453228
"g22320","A",5.05668046405997
"g17246","A",1.13281951202566
"g13366","A",-2.30178078559335
"g6474","A",-3.79978223933343
"g24316","A",-1.67870481939309
"g27391","A",-1.45084058302055
"g24161","A",1.69717586935994
"g11138","A",-1.17084523024845
"g1270","A",-2.0887522724261
"g22598","A",1.71503768022077
"g10604","A",7.57597092981934
"g13315","A",7.39774148103183
"g24914","A",-1.10758086671934
"g3343","A",1.13711518162374
"g22397","A",1.43892044337371
"g3154","A",1.27788003847525
"g24241","A",-1.05271017648389
"g2261","A",1.22794822912685
"g6622","A",-2.33782591139719
"g27364","A",3.22384427552767
"g22198","A",7.21827996512206
"g5355","A",2.91975345739058
"g10700","A",7.39288204416932
"g10244","A",-2.56436517069181
"g14408","A",2.62387077913703
"g16493","A",-1.28774364132655
"g20003","A",-7.87030362760162
"g26995","A",6.06071874729308
"g14658","A",-1.37756641334976
"g27349","A",-1.73433622249218
"g5067","A",3.54341008378327
"g12179","A",7.42575555435037
"g7085","A",-1.55517875815966
"g15799","A",1.76009559980886
"g16637","A",1.44616850631632
"g2344","A",-3.47558125983524
"g22188","A",1.54457846831334
"g460","A",1.66221813911379
"g4732","A",1.47938606113043
"g2012","A",1.94974959976845
"g17262","A",-2.30918754267243
"g2073","A",5.87794734898143
"g20277","A",7.80254757061635
"g7744","A",-1.56688307101148
"g20113","A",-2.09130129934877
"g679","A",2.98096804313045
"g16934","A",-1.43474431078664
"g6728","A",-2.96573219873327
"g522","A",1.70045953378103
"g20058","A",2.31133085935692
"g2094","A",2.8398459843973
"g6688","A",-2.38244047243417
"g1854","A",4.02383933921967
"g6525","A",-1.27602944734146
"g402","A",2.20481389242635
"g27182","A",1.99827384288612
"g15878","A",-1.09039537215407
"g15945","A",1.2056579937208
"g8927","A",2.00223651099444
"g28879","A",-2.08082351225164
"g623","A",-1.50146508498299
"g25077","A",2.32990463302682
"g9075","A",1.53045470148973
"g16260","A",1.54328427594706
"g16017","A",-2.66563949063801
"g10302","A",-1.82698386553672
"g4717","A",1.08806411626188
"g27024","A",-6.23116041062552
"g17811","A",1.46152144464903
"g5661","A",-1.35501934110446
"g17136","A",1.74316702766703
"g18464","A",3.4117871597645
"g20879","A",1.4808311240196
"g360","A",1.8402124010937
"g16664","A",-2.25610200223494
"g25980","A",1.3726560392539
"g25209","A",-2.60936072928454
"g7435","A",-1.80636618253001
"g18483","A",7.60261738870722
"g27249","A",-8.49696788959639
"g5717","A",-3.22890643598294
"g2511","A",1.27188533782301
"g24232","A",1.39878415021982
"g18629","A",7.41500345281991
"g2223","A",-1.10443967733082
"g14681","A",3.745738438168
"g5856","A",-1.35945918667278
"g4878","A",-7.58720077785415
"g8036","A",7.07092989432553
"g22235","A",-3.00209244845816
"g27521","A",1.9848932635868
"g3268","A",1.4851510075911
"g19842","A",1.12548823430619
"g4361","A",-4.28619483231893
"g6726","A",-2.15491364702568
"g10440","A",2.8208251768621
"g29668","A",-7.69297604041684
"g19991","A",-5.78545663796576
"g9248","A",-7.59058058620658
"g16118","A",-1.02927389218864
"g19855","A",-2.29007522542998
"g5265","A",2.03113189171333
"g27353","A",-1.39478172122393
"g12760","A",-8.25924836082915
"g8881","A",3.15252978717607
"g7246","A",2.36131804705985
"g5174","A",7.25261813143273
"g20951","A",-1.53942603052005
"g19518","A",-1.72514724347615
"g860","A",1.38437062295984
"g10435","A",-1.61913897396052
"g28274","A",2.03933872379219
"g17149","A",1.91123187324899
"g19941","A",1.90235874239504
"g17481","A",-1.14107899621377
"g3484","A",1.3245251702357
"g14635","A",2.02372985697601
"g12259","A",7.8476258598836
"g16368","A",1.21960965165743
"g17779","A",2.21852594504564
"g9045","A",1.23709621804658
"g4972","A",-1.31365642386771
"g10079","A",-1.84046037372523
"g5407","A",2.85950539317308
"g28386","A",-1.80285100012596
"g11666","A",2.94140017161101
"g29570","A",3.52762531466922
"g4408","A",-1.23035168799377
"g22349","A",1.41755266790868
"g24358","A",0.989339080821714
"g21485","A",7.5338521274928
"g19646","A",7.72866528708617
"g12779","A",-2.63854306318796
"g14205","A",1.40808552371373
"g27994","A",1.89182523363573
"g5712","A",2.01213389516468
"g10101","A",-1.33261560025886
"g7128","A",-1.29828787031661
"g7094","A",-2.01516404200146
"g7463","A",1.50343597430434
"g21051","A",-1.60051402458909
"g3036","A",1.20250480782818
"g12158","A",3.05750011686056
"g1634","A",-1.45525413133838
"g20175","A",-1.23773081632903
"g16860","A",-7.90161957948657
"g21401","A",1.41750870501956
"g23344","A",-3.51867392905508
"g3251","A",-1.28612413208294
"g24098","A",1.63945311560332
"g22501","A",4.79784268594253
"g21560","A",1.91576958756124
"g10474","A",1.99055708736048
"g28889","A",-1.78900159281665
"g9044","A",2.73100175759865
"g24313","A",1.18192293010135
"g21106","A",1.66897394941632
"g14678","A",-1.74130286717461
"g4304","A",-1.94748017846105
"g11456","A",-8.08526878352387
"g27253","A",-3.69665291608501
"g29141","A",-1.21598595726001
"g10564","A",1.36313862207617
"g17815","A",-1.64416082798138
"g5108","A",3.99026853228658
"g42","A",-7.78051627184468
"g11286","A",-3.60036445199889
"g26128","A",-7.89689804627865
"g12612","A",1.75726447866059
"g22470","A",-8.10528316232203
"g16494","A",-2.34873749093925
"g28008","A",3.6539403818998
"g17215","A",1.81019166300005
"g9078","A",1.8375756316417
"g3168","A",5.56850335090474
"g22416","A",-2.02318874508661
"g3157","A",1.52763804516524
"g19668","A",-1.71125030533309
"g446","A",-7.30380236497993
"g12759","A",-8.33020682186772
"g20184","A",-1.97157422406641
"g15882","A",1.59045306143234
"g4327","A",-2.27236478630388
"g6334","A",-1.28184211749934
"g14284","A",-1.27196043119274
"g27471","A",7.12242742847397
"g19524","A",2.89108928227492
"g20039","A",-1.28343155330716
"g829","A",-1.50039155619442
"g16030","A",-1.84277046252742
"g18813","A",5.77988976055134
"g24375","A",1.45802381243708
"g28224","A",5.36071726451468
"g18624","A",-1.29285929950663
"g14515","A",2.10988039191661
"g7873","A",5.28403010178517
"g10313","A",3.12757007327275
"g23937","A",7.7385785233431
"g18791","A",-2.28724589819599
"g25014","A",1.52868946012441
"g15825","A",1.08625855715084
"g16032","A",2.33834195411829
"g8025","A",2.53461642351184
"g12959","A",3.5296153462354
"g19664","A",-1.53269388142547
"g7707","A",2.36863594053599
"g1687","A",-2.19618598678441
"g7928","A",1.43847574221032
"g22534","A",1.68982401258664
"g27032","A",1.33481310628956
"g3901","A",-1.38974078154217
"g12260","A",7.46234746129778
"g20394","A",-1.30935257007462
"g54","A",-2.20006951674114
"g9184","A",1.29185632585047
"g24163","A",2.37818578928538
"g28375","A",-2.58031505559373
"g10126","A",-3.31499304570208
"g8212","A",-8.14979020820895
"g3019","A",2.08544627799238
"g17234","A",1.13998721955252
"g21952","A",4.75500091666004
"g10490","A",4.91815476305285
"g22282","A",-3.05036147493534
"g7878","A",2.92185074328852
"g29541","A",-7.98114846188688
"g7441","A",1.2019202367167
"g21958","A",1.40794718829026
"g1218","A",1.15567126060957
"g25120","A",6.94270506751477
"g29697","A",2.23517184555213
"g437","A",4.58702839581095
"g20177","A",-1.89471127097973
"g3259","A",1.62087204265772
"g11745","A",-1.55467332097904
"g2550","A",1.49204294571266
"g22530","A",-1.34956433538727
"g7068","A",-1.09908711913628
"g16624","A",2.05706998396169
"g19640","A",-0.998315074491257
"g24233","A",1.34828856434737
"g15876","A",-1.77176011196151
"g25240","A",-1.61862256609799
"g25185","A",1.66895871544356
"g21079","A",-2.47179057655023
"g4183","A",5.97806125208422
"g25198","A",-5.59996479342568
"g14686","A",-1.36948663528387
"g25514","A",2.02430566415635
"g13262","A",1.0872509191913
"g6833","A",2.13873101603056
"g12207","A",1.29705823887025
"g18736","A",1.19006958752671
"g5175","A",2.959849324552
"g1115","A",3.75714136754967
"g5697","A",1.90480370408416
"g22396","A",1.34458200363335
"g1044","A",1.67031542840745
"g5711","A",1.78738811077313
"g3333","A",-1.00956079320363
"g26914","A",-1.25761401457996
"g21078","A",2.7762282513794
"g21360","A",-1.50266542167979
"g12837","A",-2.70248949150785
"g23306","A",1.83835106479788
"g14377","A",-1.95265742834832
"g8854","A",-1.16613463418861
"g1267","A",3.51716929267172
"g10556","A",-1.87637292843568
"g13311","A",7.05760126832624
"g26189","A",-1.15561329469101
"g13558","A",-2.5368562190274
"g17294","A",-1.22366095652238
"g6490","A",-1.62127168445707
"g14950","A",-1.33342590404565
"g18473","A",7.55983664080494
"g16748","A",3.45259543198438
"g21347","A",-3.64182375832343
"g18593","A",2.49146924539517
"g9092","A",1.26842583379627
"g400","A",2.50577299228878
"g19992","A",-7.61867032174643
"g10449","A",5.53973469712393
"g23943","A",7.43012918451596
"g2977","A",1.47709094567398
"g13566","A",-1.48367357518568
"g6598","A",-4.58370443806968
"g1013","A",-1.618991628285
"g26870","A",-1.45570944741182
"g2013","A",-1.47475270886138
"g11989","A",-2.57645777090211
"g1048","A",2.13696744060117
"g5122","A",2.45797854066575
"g569","A",-7.13885905508941
"g7995","A",1.49996018536883
"g11907","A",-2.68737112172609
"g12165","A",-3.49056765530292
"g16871","A",1.62793116927117
"g27058","A",-1.20497489502788
"g13314","A",7.00843837198616
"g23327","A",-2.02344814141222
"g24304","A",2.42838818771378
"g5024","A",1.85136980955313
"g23187","A",4.66905126163093
"g14673","A",-1.50495651944211
"g16451","A",2.14589038189929
"g16868","A",1.85977283589655
"g21212","A",-2.13952475867832
"g5146","A",-1.64928728449652
"g20403","A",-1.71488507568288
"g8885","A",-1.00963910813896
"g18091","A",-1.82362343778934
