gene_id,zoospore-A,zoospore-B,germinating cyst-A,germinating cyst-B,mycelia_48h-A,mycelia_48h-B,mycelia_96h-A,mycelia_96h-B,Early infection-A,Early infection-B,Late infection-A,Late infection-B
g19242,0.728983363,0.190786142,5.629587011,5.634590452,6.34541253,6.893154656,6.362726122,6.475508814,5.257675768,6.738696908,6.235084237,5.732209917
g19243,0.495708687,0.172979436,2.916662223,1.761619084,4.6345013,2.656162261,6.004335834,12.73923998,4.522499908,8.81214211,5.182047788,8.504515078
g19245,0,0,0,0,0,0.054001672,1.34279671,2.220624882,0.760415354,0.812178996,2.442314102,1.224728554
g19248,0,0,0,0,0.026371351,0,0,0,0,0,0,0
g19249,4.401151893,5.092385259,3.322132789,2.963471356,2.464365822,3.942626775,0,0.621173831,0,0.164712937,1.320827813,0
g19250,2.981065987,2.095369454,3.899532289,3.723009404,6.384177937,5.396084642,0.091029955,0.085651546,0.031502507,0,0.121416302,0
g19253,1.241152251,0.629970631,5.767489316,5.21268166,7.020501943,6.614918065,5.386376429,11.97691956,5.731257317,7.461571013,5.147019461,6.936535439
g19258,9.653274429,7.78407461,21.73105242,10.98694008,18.92491456,13.56863074,3.25312313,7.346197884,1.833445909,2.226225375,1.859586527,2.424532807
g19262,84.94501708,83.17792806,135.5936423,91.98327495,95.46900729,74.35227103,4.303181862,9.859414543,2.581909587,4.378184529,4.025180963,2.52309585
g19270,0,0,0.233706909,0.225848601,1.22931069,0.801255584,2.264078369,2.982430765,1.880457342,2.10888871,4.227777916,1.211469384
g19285,6.673001554,4.989791417,15.03514447,15.4329877,15.09320347,12.75331805,2.314391222,4.497316233,2.219984362,3.213544701,1.006613789,1.413380948
g19286,4.69421105,2.94851311,15.53619792,12.41140718,22.15553129,30.36121301,1.337864491,0.755290908,0.416692252,0.467310566,0,0.805351807
g19287,10.64726405,12.60800817,13.8644155,18.05039273,9.622386137,9.407699806,3.979675781,8.659250692,3.744361363,6.453963236,4.47872248,2.495456302
g19288,3.174156442,2.050301214,13.63460116,8.13608814,13.52074277,11.49485191,1.299223173,2.671301359,1.448771972,2.257060922,1.732911695,0.86898996
g19289,6.028889435,3.623217912,0.615849287,1.428339798,0.323939979,0.105570837,0.318194798,0.299394594,0.082587654,0.079388668,0,0.319238554
g19290,10.63752547,8.611851738,14.12171489,13.00422671,12.41445516,9.65633339,3.158049227,5.681430035,3.514760397,3.378618148,2.729521855,2.940282991
g19292,0.74356303,0.259469154,0,0,0.239715584,0,0.176598113,0.830819999,0.916722954,0.528728527,1.41328576,1.063064385
g19308,0,0,0,0.139811038,0,0,0.37375262,1.142926982,0.4850386,0.373000724,1.869425609,0.562467928
g19309,0,0,0,0.16619048,0,0,0,0,0,0,0,0
g19314,0,0,0.314295498,0,0,0,0.202986337,0.286489655,0,0.10128899,0,0
g19318,0,0.019465053,0.020512909,0,0,0,0,0.037396249,0,0,0,0
g19320,0,0.085351695,0,0.086921994,0.078853811,0,0.116182969,0.273296052,0.060310721,0.057974619,0.232448316,0.233128155
g19331,0.024625369,0.038669024,0,0,0.047633499,0.023285371,0.640420379,1.205163635,0.910802737,1.120669836,2.703005553,2.288431363
g19333,0.073986371,0,0,0,0.286227564,0,1.265180509,1.934446564,0.766216201,1.052196073,2.109381732,1.48088571
g19355,0.029262614,0,0,0.031197504,0.056603444,0.055340557,1.167590828,2.275681697,1.796647112,2.288868081,5.005734688,4.685683238
g19356,0,0.036289392,0.038242949,0,0.033526655,0.032778638,1.259650874,1.673259858,1.487270807,1.528259611,4.645065086,3.865688672
g19358,0.025137357,0.05263066,0.083195867,0,0,0.023769499,0.322390064,0.303341987,0.353300936,0.321741497,0.430005809,0.503140682
g19359,0,0,0,0,0.059189033,0,0.218022361,0.615422221,0.407432424,0.348134009,1.046878341,1.137435144
g19366,0.275393715,0.576598119,0,0,0,0,0.588660376,0.923133332,0,0.587476141,0,0
g19368,0.036289069,0.113968882,0,0,0.10529235,0,0.310274869,0.340599707,0.187908073,0.051608446,0,0.103764215
g19373,0.145156277,0.075979254,0,0,0.0701949,0,0.28441863,0.437913909,0.214752083,0.129021114,0.206923245,0.051882108
g19401,1.549089647,0,0.854490886,1.651517891,10.48755682,7.812241944,0.73582547,0.692349999,0.190983949,0,0,0.738239156
g19403,0.299043566,0.202566408,0.038812929,0,0,0.033267176,0,0,0,0,0,0
g19405,0.64831116,0.365449512,0.165052565,0.584843358,2.025765503,1.55616087,0.923853306,1.237035813,0.553353896,1.347530785,3.981086649,2.85195006
g19406,3.451136428,1.9706518,1.211430116,2.675877089,1.517187243,1.631670786,3.241357766,3.996349361,2.204776726,2.230922053,1.788969317,1.121375933
g19407,1.196882141,1.096348537,0.110035044,0.372173046,1.302277823,1.27322253,2.238567627,2.741538829,1.770732467,3.475210973,9.526171624,9.767928954
g19408,1076.375539,641.1737757,0.790280588,22.91123086,82.30696946,29.8039288,33.48218554,24.68447858,31.36994156,128.9730857,22.46552509,16.3863489
g19409,479.7863984,149.9337578,0.865307226,13.71387008,71.15608172,22.62089044,30.84878426,21.97992149,32.25936472,142.2770539,29.96523606,17.38132696
g19410,4.553603054,1.930933237,0.190770058,0.307259143,0.278739052,0.054504014,2.340951728,1.584354416,1.279148308,2.172295497,2.465033303,1.565753745
g19411,0.661623504,1.06558174,0.11229449,0.81388972,7.481882718,4.956843451,2.393321446,2.729593425,2.371808876,16.2128939,0.725506037,0.654865124
g19412,103.2887167,84.95847969,33.72745348,69.96780856,31.06042398,26.62849783,21.61093637,18.78235095,28.39344248,67.41117272,5.911603861,2.343981134
g19413,46.35065647,37.32633857,9.918323366,17.64725996,8.216001513,7.274891969,4.526559505,3.917211282,6.521074514,13.35549815,1.370912113,0.583300074
g19414,3.327227568,3.129783566,1.063957523,2.210592041,1.352480924,1.322305543,1.614807646,2.06896809,2.425570463,5.38329304,0.824874957,1.103049945
g19415,3.761213772,3.129783566,0.904363895,2.107773807,1.72557911,1.550289257,2.02709896,2.198278596,2.068868924,6.549101724,1.649749915,1.171990567
g19421,0,0,0,0,0,0.063860288,0,0,0,0,0,0
g19430,0,0,0,0,0.167633276,0,2.346408491,2.904965031,2.436047012,2.341688113,0,2.478005559
g19446,3.425242366,1.79287707,33.37926776,16.63563511,10.81250717,8.951839617,0.033895991,0.063786564,0.0351909,0.169139004,0,0.068014356
