,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g8792,2195.11805956687,1.63813513125807,0.238233033694418,6.87618801580352,6.14753538566849e-12,6.560057724420729e-11
g11529,650.82942029666,-3.16750848257157,0.46071206537483,-6.87524534438777,6.18832608270092e-12,6.59965258111035e-11
g27393,130.453191670568,-2.19203863690397,0.318906167978134,-6.87361630789866,6.25944291254774e-12,6.67152290429046e-11
g797,51700.8256525452,-2.02551507973809,0.294715823149876,-6.87277343336949,6.29655304694701e-12,6.707083810745579e-11
g21102,668.099695270428,-1.56516748979203,0.227755228601391,-6.87214734609375,6.3242579420097895e-12,6.732589935174039e-11
g11144,74.7989626817747,4.09835474959454,0.596459663398656,6.87113479936248,6.3693170390069495e-12,6.77652946526788e-11
g19841,76.4152531578341,2.72046018443664,0.39606844298394,6.86866179981665,6.48069416970095e-12,6.890932886144009e-11
g2391,531.084128492882,-1.65306494048937,0.240695441325033,-6.86786975020887,6.516767807332699e-12,6.925177706712129e-11
g14929,227.239803313451,-4.90188380249863,0.713993472902201,-6.86544623800793,6.62837247390912e-12,7.039320099375009e-11
g17228,1181.26127126349,2.10819314572661,0.30707652898571,6.86536725125196,6.6320412195049895e-12,7.039320099375009e-11
g22247,644.242751272929,-4.33890004037803,0.632191952226255,-6.86326364183956,6.7304844093610196e-12,7.139576648934749e-11
g16531,122.685160788602,-4.77461723122434,0.695834618236382,-6.8617126916246,6.80398035540623e-12,7.21326656269413e-11
g16856,687.158587458805,-1.70686446249892,0.248757228948606,-6.86156727872043,6.8109113283030005e-12,7.21634190796411e-11
g20109,145.30013565849,-2.40797315037414,0.350941419197653,-6.86146752321061,6.81567008421945e-12,7.21711345523557e-11
g29716,2590.03126948064,2.01118690775278,0.293162817394567,6.86030692987212,6.87127529713877e-12,7.2716935857309e-11
g22770,4589.93504476058,-1.99041141309725,0.290189601502549,-6.8590032268257,6.93426730382154e-12,7.334021874910139e-11
g17983,513.961689754318,2.08492040313077,0.30398061838409,6.85872808014491,6.9476339156550395e-12,7.34382130423371e-11
g1759,97.2408691958118,4.23577449172587,0.617701258187903,6.85731886665085,7.016490257676539e-12,7.412228587254049e-11
g10209,2943.27521209748,-2.02800160656156,0.295779004981506,-6.85647585665642,7.058000240426789e-12,7.451683508554369e-11
g23791,787.024317009292,1.75596523476515,0.25624260278761,6.85274507697928,7.24461219414068e-12,7.644197168431529e-11
g6981,1236.12973213639,-1.96069769108206,0.286432659393302,-6.84523090081643,7.635261765663e-12,8.05164883250658e-11
g20943,129.538375949345,-3.82414314711688,0.558675492066818,-6.84501683252558,7.6466879692389e-12,8.05895201749216e-11
g26373,1776.10258831337,-3.43415868116832,0.501720670417224,-6.84476220266651,7.66030102496006e-12,8.068550008996169e-11
g26763,634.936084419937,1.70466626456193,0.249088905264914,6.84360575092239,7.72242684224079e-12,8.12920488166747e-11
g8526,112.626226778318,10.2180254389541,1.49332199459296,6.8424797036082,7.78339360539831e-12,8.188569089204589e-11
g20795,211.608423382599,2.69173714516725,0.393393475088011,6.84235330686419,7.79026638360365e-12,8.190987073682149e-11
g16385,105.768879956094,2.68075442869373,0.391900119915701,6.84040216489438,7.89711651303842e-12,8.298460579956919e-11
g7431,659.572223836009,2.7911383419743,0.408054140570525,6.84011768161903,7.91281510768759e-12,8.310080194619e-11
g3494,114.739283601807,2.76217982362755,0.403839454423876,6.83979683849395,7.93055683459849e-12,8.323830637767909e-11
g4010,587.130174428063,-2.61793230281194,0.382828641029169,-6.83839196506845,8.00870250227894e-12,8.40092718253115e-11
g11765,898.344372496752,-1.40130914418475,0.204928942043256,-6.83802458653674,8.02926196417863e-12,8.41756233785612e-11
g20628,1733.64356073876,-2.23437968230439,0.326872831149168,-6.8356237330864,8.16489903632427e-12,8.55475027176257e-11
